   1.0950000e-02   5.7077402e-01   1.5863549e-02
   1.1191000e-02   5.4169867e-01   1.4886698e-02
   1.1432000e-02   5.2226045e-01   1.5406116e-02
   1.1673000e-02   5.1029012e-01   1.1528112e-02
   1.1914000e-02   4.8040815e-01   1.4563782e-02
   1.2156000e-02   4.5723558e-01   1.0742500e-02
   1.2397000e-02   4.2939451e-01   1.8174505e-02
   1.2638000e-02   4.2248363e-01   1.2670026e-02
   1.2879000e-02   4.0455737e-01   1.0000146e-02
   1.3120000e-02   3.9339715e-01   8.2638149e-03
   1.3361000e-02   3.7273945e-01   1.0329736e-02
   1.3602000e-02   3.6157170e-01   9.0624287e-03
   1.3843000e-02   3.5192921e-01   7.4639440e-03
   1.4084000e-02   3.3401780e-01   7.3158647e-03
   1.4325000e-02   3.2218767e-01   7.0788913e-03
   1.4566000e-02   3.1444415e-01   8.6074606e-03
   1.4807000e-02   3.0098346e-01   9.1180037e-03
   1.5048000e-02   2.9343159e-01   8.8587158e-03
   1.5290000e-02   2.8413554e-01   7.8524004e-03
   1.5531000e-02   2.7125923e-01   6.8868384e-03
   1.5772000e-02   2.6755998e-01   7.7359778e-03
   1.6013000e-02   2.5413127e-01   6.0760147e-03
   1.6254000e-02   2.4784034e-01   6.3958716e-03
   1.6495000e-02   2.3923633e-01   6.1910615e-03
   1.6736000e-02   2.3198631e-01   6.3061934e-03
   1.6977000e-02   2.2236748e-01   5.9578205e-03
   1.7218000e-02   2.1573337e-01   4.6113042e-03
   1.7459000e-02   2.1105180e-01   4.7419221e-03
   1.7700000e-02   2.0326540e-01   4.0900294e-03
   1.7941000e-02   1.9710137e-01   5.4458131e-03
   1.8182000e-02   1.9180466e-01   3.7667325e-03
   1.8423000e-02   1.8280963e-01   5.8181939e-03
   1.8665000e-02   1.8038982e-01   4.6143319e-03
   1.8906000e-02   1.6978818e-01   6.1945802e-03
   1.9147000e-02   1.6794123e-01   7.4587496e-03
   1.9388000e-02   1.6156744e-01   5.9936487e-03
   1.9629000e-02   1.5713938e-01   4.3515288e-03
   1.9870000e-02   1.5399631e-01   5.1198788e-03
   2.0111000e-02   1.4976568e-01   5.8092846e-03
   2.0352000e-02   1.4623174e-01   5.5226945e-03
   2.0593000e-02   1.4322475e-01   5.0499802e-03
   2.0834000e-02   1.3942836e-01   4.2775948e-03
   2.1075000e-02   1.3563024e-01   4.0743530e-03
   2.1316000e-02   1.3039149e-01   3.9193700e-03
   2.1557000e-02   1.2843615e-01   3.7568370e-03
   2.1798000e-02   1.2257694e-01   2.4096344e-03
   2.2040000e-02   1.2023234e-01   3.0642634e-03
   2.2281000e-02   1.1761808e-01   4.0592660e-03
   2.2522000e-02   1.1519545e-01   2.8126386e-03
   2.2763000e-02   1.1363734e-01   2.7168031e-03
   2.3004000e-02   1.0971230e-01   3.2898743e-03
   2.3245000e-02   1.0952549e-01   4.3314761e-03
   2.3486000e-02   1.0438879e-01   3.2924339e-03
   2.3727000e-02   1.0444303e-01   3.1649503e-03
   2.3968000e-02   9.9461214e-02   2.6388730e-03
   2.4209000e-02   9.8949434e-02   3.0456850e-03
   2.4450000e-02   9.4453362e-02   3.0061479e-03
   2.4691000e-02   9.1643671e-02   1.8496286e-03
   2.4932000e-02   9.4172994e-02   3.5439324e-03
   2.5174000e-02   9.0211316e-02   2.0646818e-03
   2.5415000e-02   8.6575242e-02   1.6317304e-03
   2.5656000e-02   8.7436059e-02   2.4101227e-03
   2.5897000e-02   8.2469134e-02   1.4859054e-03
   2.6138000e-02   8.2310689e-02   2.6257546e-03
   2.6379000e-02   7.9788657e-02   3.3932590e-03
   2.6620000e-02   7.9211469e-02   2.0681614e-03
   2.6861000e-02   8.0234668e-02   1.7224486e-03
   2.7102000e-02   7.6724180e-02   3.4985241e-03
   2.7343000e-02   7.5359404e-02   2.1714410e-03
   2.7584000e-02   7.3032937e-02   1.5684328e-03
   2.7825000e-02   7.0402162e-02   2.5630236e-03
   2.8066000e-02   6.8333592e-02   2.1976570e-03
   2.8307000e-02   6.7287198e-02   2.1418926e-03
   2.8549000e-02   6.6778895e-02   1.3428149e-03
   2.8790000e-02   6.4180400e-02   2.2063468e-03
   2.9031000e-02   6.3495776e-02   2.8609291e-03
   2.9272000e-02   6.2804896e-02   3.1059718e-03
   2.9513000e-02   6.0671100e-02   2.1063362e-03
   2.9754000e-02   6.0110705e-02   1.6319207e-03
   2.9995000e-02   5.9170661e-02   1.9882212e-03
   3.0236000e-02   5.7471834e-02   1.2606499e-03
   3.0477000e-02   5.6439523e-02   2.0419225e-03
   3.0718000e-02   5.5675247e-02   2.7201459e-03
   3.0959000e-02   5.4164306e-02   2.2176625e-03
   3.1200000e-02   5.3491835e-02   1.1462461e-03
   3.1441000e-02   5.2086929e-02   1.7134596e-03
   3.1682000e-02   5.0505101e-02   1.3056423e-03
   3.1924000e-02   4.8759696e-02   1.5725018e-03
   3.2165000e-02   4.9210994e-02   2.6900357e-03
   3.2406000e-02   4.8023464e-02   1.9184344e-03
   3.2647000e-02   4.8185285e-02   1.2432659e-03
   3.2888000e-02   4.6241102e-02   1.7997568e-03
   3.3129000e-02   4.5097379e-02   1.3164325e-03
   3.3370000e-02   4.4253606e-02   1.5866582e-03
   3.3611000e-02   4.2767273e-02   1.5737476e-03
   3.3852000e-02   4.2440917e-02   2.2067663e-03
   3.4093000e-02   4.1616159e-02   1.3332494e-03
   3.4334000e-02   4.0818819e-02   1.3424834e-03
   3.4575000e-02   4.0361959e-02   1.9200457e-03
   3.4816000e-02   4.0737632e-02   2.2258312e-03
   3.5057000e-02   3.8830211e-02   1.5073151e-03
   3.5299000e-02   3.8200373e-02   2.2631242e-03
   3.5540000e-02   3.7140413e-02   2.0388137e-03
   3.5781000e-02   3.5213107e-02   1.9464009e-03
   3.6022000e-02   3.3546234e-02   1.5353314e-03
   3.6263000e-02   3.4843185e-02   1.3228694e-03
   3.6504000e-02   3.4802573e-02   1.5310495e-03
   3.6745000e-02   3.4702707e-02   1.7939444e-03
   3.6986000e-02   3.3587153e-02   1.4941299e-03
   3.7227000e-02   3.2820253e-02   1.3751487e-03
   3.7468000e-02   3.2052831e-02   1.4251944e-03
   3.7709000e-02   3.0571494e-02   7.9182888e-04
   3.7950000e-02   3.0223133e-02   1.7865713e-03
   3.8191000e-02   2.9964344e-02   6.4549216e-04
   3.8433000e-02   2.9041952e-02   9.5683329e-04
   3.8674000e-02   2.8704891e-02   1.1553778e-03
   3.8915000e-02   2.8642566e-02   1.3192162e-03
   3.9156000e-02   2.7680607e-02   1.5321314e-03
   3.9397000e-02   2.7585960e-02   6.9571160e-04
   3.9638000e-02   2.7555776e-02   2.4785185e-03
   3.9879000e-02   2.7451701e-02   1.5055977e-03
   4.0120000e-02   2.6257642e-02   1.2170924e-03
   4.0361000e-02   2.5533009e-02   1.7340825e-03
   4.0602000e-02   2.5176097e-02   8.4029728e-04
   4.0843000e-02   2.4776792e-02   1.2066190e-03
   4.1084000e-02   2.4938043e-02   9.2654647e-04
   4.1325000e-02   2.4565644e-02   7.3317476e-04
   4.1566000e-02   2.3998020e-02   7.8848959e-04
   4.1808000e-02   2.3864766e-02   9.7223541e-04
   4.2049000e-02   2.3870663e-02   5.4404115e-04
   4.2290000e-02   2.2774721e-02   1.3110296e-03
   4.2531000e-02   2.2301250e-02   7.6488295e-04
   4.2772000e-02   2.2188606e-02   1.3087293e-03
   4.3013000e-02   2.1466951e-02   1.8018864e-03
   4.3254000e-02   2.1199338e-02   9.0518271e-04
   4.3495000e-02   2.0386381e-02   2.1144181e-03
   4.3736000e-02   1.9998448e-02   1.8235689e-03
   4.3977000e-02   1.9920829e-02   1.3796620e-03
   4.4218000e-02   1.9615826e-02   6.3675298e-04
   4.4459000e-02   1.9239373e-02   8.5549487e-04
   4.4700000e-02   1.8238314e-02   1.4582740e-03
   4.4941000e-02   1.7742263e-02   9.8785536e-04
   4.5183000e-02   1.8243235e-02   1.7185478e-03
   4.5424000e-02   1.8143991e-02   1.2366515e-03
   4.5665000e-02   1.7652747e-02   9.6239564e-04
   4.5906000e-02   1.7200285e-02   9.0885187e-04
   4.6147000e-02   1.6268543e-02   8.4046066e-04
   4.6388000e-02   1.5998363e-02   8.2405632e-04
   4.6629000e-02   1.6196742e-02   1.0276466e-03
   4.6870000e-02   1.5544107e-02   1.1390692e-03
   4.7111000e-02   1.6666808e-02   7.7039103e-04
   4.7352000e-02   1.5347888e-02   8.5247514e-04
   4.7593000e-02   1.4951968e-02   7.6186531e-04
   4.7834000e-02   1.4798792e-02   8.3386760e-04
   4.8075000e-02   1.5323991e-02   9.1443269e-04
   4.8316000e-02   1.5253041e-02   1.3942194e-03
   4.8558000e-02   1.5047040e-02   7.7002599e-04
   4.8799000e-02   1.3909971e-02   9.6433687e-04
   4.9040000e-02   1.3698477e-02   7.1533320e-04
   4.9281000e-02   1.3951954e-02   9.2956255e-04
   4.9522000e-02   1.3196940e-02   1.0004044e-03
   4.9763000e-02   1.3054382e-02   6.8914571e-04
   5.0004000e-02   1.2299739e-02   7.4383413e-04
   5.0245000e-02   1.2240743e-02   7.3606339e-04
   5.0486000e-02   1.2839189e-02   1.3861967e-03
   5.0727000e-02   1.2329102e-02   6.9159612e-04
   5.0968000e-02   1.2158178e-02   1.0895363e-03
   5.1209000e-02   1.2257261e-02   6.2188728e-04
   5.1450000e-02   1.1270979e-02   8.6961231e-04
   5.1691000e-02   1.1470307e-02   8.0354111e-04
   5.1933000e-02   1.0681446e-02   9.0516593e-04
   5.2174000e-02   1.1175830e-02   1.1987458e-03
   5.2415000e-02   1.1060702e-02   1.0348405e-03
   5.2656000e-02   1.1205166e-02   9.6589214e-04
   5.2897000e-02   9.9000725e-03   6.5461993e-04
   5.3138000e-02   9.7464256e-03   7.8892906e-04
   5.3379000e-02   1.0036827e-02   1.1571416e-03
   5.3620000e-02   9.8272629e-03   8.6817939e-04
   5.3861000e-02   9.4423704e-03   1.4996145e-03
   5.4102000e-02   9.9315728e-03   7.7764207e-04
   5.4343000e-02   8.8434324e-03   9.6343056e-04
   5.4584000e-02   9.2094079e-03   1.2008132e-03
   5.4825000e-02   9.6902408e-03   9.4538283e-04
   5.5066000e-02   9.6135208e-03   1.0336429e-03
   5.5308000e-02   8.8837621e-03   9.6894911e-04
   5.5549000e-02   8.2947146e-03   7.0361923e-04
   5.5790000e-02   9.1335264e-03   1.2010971e-03
   5.6031000e-02   8.7783902e-03   8.8025633e-04
   5.6272000e-02   8.6759931e-03   7.8783314e-04
   5.6513000e-02   7.6413041e-03   6.4588565e-04
   5.6754000e-02   7.3959432e-03   5.4066088e-04
   5.6995000e-02   7.4837419e-03   3.9624381e-04
   5.7236000e-02   7.6883219e-03   1.1388481e-03
   5.7477000e-02   7.7363393e-03   8.7526130e-04
   5.7718000e-02   6.9998257e-03   1.3577720e-03
   5.7959000e-02   6.9402597e-03   8.4622679e-04
   5.8200000e-02   6.4384290e-03   3.8678190e-04
   5.8441000e-02   6.8601090e-03   1.1104287e-03
   5.8683000e-02   6.4682331e-03   7.9847375e-04
   5.8924000e-02   6.8177744e-03   8.6673140e-04
   5.9165000e-02   7.0517630e-03   7.8630143e-04
   5.9406000e-02   6.4381615e-03   1.0040184e-03
   5.9647000e-02   5.5877616e-03   1.6832801e-03
   5.9888000e-02   5.4181417e-03   8.5366750e-04
   6.0129000e-02   6.4710810e-03   4.6731377e-04
   6.0370000e-02   6.3370923e-03   5.5267614e-04
   6.0611000e-02   6.2091104e-03   5.9687310e-04
   6.0852000e-02   6.0379651e-03   1.0144342e-03
   6.1093000e-02   5.6723373e-03   8.9257998e-04
   6.1334000e-02   5.9892820e-03   7.4325347e-04
   6.1575000e-02   5.5937613e-03   1.2319129e-03
   6.1816000e-02   4.7471955e-03   9.4968759e-04
   6.2058000e-02   4.9910723e-03   1.0954721e-03
   6.2299000e-02   5.5085641e-03   3.7487023e-04
   6.2540000e-02   5.3652103e-03   9.8831203e-04
   6.2781000e-02   4.4953523e-03   7.8483131e-04
   6.3022000e-02   4.2661399e-03   8.2774168e-04
   6.3263000e-02   4.2039430e-03   1.2429661e-03
   6.3504000e-02   5.0622809e-03   7.6807426e-04
   6.3745000e-02   5.0642270e-03   6.0246818e-04
   6.3986000e-02   4.6472018e-03   7.2977095e-04
   6.4227000e-02   4.3526081e-03   7.5042067e-04
   6.4468000e-02   4.1457897e-03   5.5890265e-04
   6.4709000e-02   3.8412389e-03   9.4137943e-04
   6.4950000e-02   4.1919077e-03   1.0081781e-03
   6.5191000e-02   3.8581170e-03   7.1671197e-04
   6.5433000e-02   4.0651073e-03   1.0604053e-03
   6.5674000e-02   4.2922709e-03   6.9371034e-04
   6.5915000e-02   4.2905401e-03   9.8955534e-04
   6.6156000e-02   3.6242935e-03   6.4934028e-04
   6.6397000e-02   3.6856312e-03   7.0703156e-04
   6.6638000e-02   3.6837246e-03   5.5319519e-04
   6.6879000e-02   3.7571900e-03   8.0810715e-04
   6.7120000e-02   3.5049495e-03   7.1930380e-04
   6.7361000e-02   3.3654919e-03   8.4313898e-04
   6.7602000e-02   3.4903633e-03   1.0164344e-03
   6.7843000e-02   3.4590242e-03   8.9526588e-04
   6.8084000e-02   3.0605880e-03   6.5105586e-04
   6.8325000e-02   3.2802766e-03   9.5240342e-04
   6.8566000e-02   1.7405184e-03   5.9878277e-04
   6.8808000e-02   2.7832465e-03   9.0032040e-04
   6.9049000e-02   3.2854073e-03   6.6204417e-04
   6.9290000e-02   3.3170997e-03   9.4713785e-04
   6.9531000e-02   2.9195993e-03   6.3183809e-04
   6.9772000e-02   2.8810315e-03   4.6407742e-04
   7.0013000e-02   2.7422512e-03   7.1876286e-04
   7.0254000e-02   2.8293921e-03   1.1036044e-03
   7.0495000e-02   2.5687220e-03   4.4363234e-04
   7.0736000e-02   3.4515473e-03   6.6185483e-04
   7.0977000e-02   3.1386399e-03   5.2616838e-04
   7.1218000e-02   3.1225923e-03   6.5651894e-04
   7.1459000e-02   2.4105711e-03   7.0986862e-04
   7.1700000e-02   2.7755992e-03   7.9111166e-04
   7.1941000e-02   2.4168407e-03   1.1775065e-03
   7.2183000e-02   1.9889220e-03   8.2123944e-04
   7.2424000e-02   2.3438418e-03   9.2666826e-04
   7.2665000e-02   2.9840897e-03   8.5263789e-04
   7.2906000e-02   3.1038442e-03   7.2534873e-04
   7.3147000e-02   2.4179667e-03   8.3869144e-04
   7.3388000e-02   1.9863210e-03   9.7737783e-04
   7.3629000e-02   2.2990821e-03   6.2109622e-04
   7.3870000e-02   1.7888613e-03   7.4826063e-04
   7.4111000e-02   2.2949948e-03   4.9826187e-04
   7.4352000e-02   1.9754789e-03   5.3755221e-04
   7.4593000e-02   2.6806500e-03   4.3430338e-04
   7.4834000e-02   1.9252584e-03   6.8149615e-04
   7.5075000e-02   1.8566152e-03   6.0135917e-04
   7.5316000e-02   1.7112709e-03   9.9286627e-04
   7.5558000e-02   1.3479164e-03   6.5546368e-04
   7.5799000e-02   1.1732461e-03   5.7048403e-04
   7.6040000e-02   1.0416967e-03   8.4035774e-04
   7.6281000e-02   1.3686032e-03   7.5106143e-04
   7.6522000e-02   1.3700401e-03   7.4424067e-04
   7.6763000e-02   1.8913920e-03   1.2454468e-03
   7.7004000e-02   2.0652944e-03   8.2831822e-04
   7.7245000e-02   2.0386443e-03   6.8289851e-04
   7.7486000e-02   1.5678281e-03   9.2218480e-04
   7.7727000e-02   1.1266431e-03   1.0294591e-03
   7.7968000e-02   1.1933794e-03   7.9377473e-04
   7.8209000e-02   1.3503273e-03   7.0443286e-04
   7.8450000e-02   8.5361027e-04   3.5776602e-04
   7.8691000e-02   1.2182572e-03   6.9555201e-04
   7.8932000e-02   1.2430929e-03   6.4979792e-04
   7.9174000e-02   1.7324170e-03   6.7744217e-04
   7.9415000e-02   1.5235729e-03   8.7848051e-04
   7.9656000e-02   1.1891803e-03   3.6060732e-04
   7.9897000e-02   8.3952000e-04   3.7257462e-04
   8.0138000e-02   1.1263026e-03   6.6130896e-04
   8.0379000e-02   1.0094012e-03   7.2592751e-04
   8.0620000e-02   1.8270470e-03   7.4039881e-04
   8.0861000e-02   1.6719977e-03   6.9216056e-04
   8.1102000e-02   1.0383134e-03   7.5878870e-04
   8.1343000e-02   1.5099849e-03   7.5061710e-04
   8.1584000e-02   9.7292259e-04   5.3693023e-04
   8.1825000e-02   1.4184165e-03   6.6789664e-04
   8.2066000e-02   1.5550460e-03   1.1485617e-03
   8.2307000e-02   1.5163493e-03   8.5381620e-04
   8.2549000e-02   1.6290612e-03   9.2843323e-04
   8.2790000e-02   1.4955109e-03   6.3605872e-04
   8.3031000e-02   1.2125160e-03   7.3688951e-04
   8.3272000e-02   1.2394469e-03   5.2777524e-04
   8.3513000e-02   1.1041212e-03   4.7875209e-04
   8.3754000e-02   6.8974468e-04   4.4263953e-04
   8.3995000e-02   1.4360257e-04   3.5410616e-04
   8.4236000e-02   6.4910668e-04   6.3439666e-04
   8.4477000e-02   8.2144130e-04   1.0301553e-03
   8.4718000e-02   3.5584882e-04   9.4895451e-04
   8.4959000e-02   1.0325078e-03   5.1483821e-04
   8.5200000e-02   8.7183073e-04   5.0649106e-04
   8.5441000e-02   1.0526537e-03   8.8343098e-04
   8.5682000e-02   1.2888060e-03   8.8796283e-04
   8.5924000e-02   1.2104006e-03   9.4498544e-04
   8.6165000e-02   1.0653359e-03   7.5873612e-04
   8.6406000e-02   1.1187852e-03   9.1884728e-04
   8.6647000e-02   8.3611074e-04   9.0007254e-04
   8.6888000e-02   1.3254255e-03   8.9345016e-04
   8.7129000e-02   1.3650686e-03   7.3246523e-04
   8.7370000e-02   1.0498215e-03   5.4336052e-04
   8.7611000e-02   4.7287524e-04   4.9734503e-04
   8.7852000e-02   1.3352766e-03   9.2452030e-04
   8.8093000e-02   1.2108788e-03   6.3456007e-04
   8.8334000e-02   1.0155160e-03   6.8876885e-04
   8.8575000e-02   7.3573279e-04   4.8072585e-04
   8.8816000e-02   2.7028464e-04   6.0243411e-04
   8.9057000e-02   4.4648886e-04   6.1799133e-04
   8.9298000e-02   7.1050069e-04   9.8413720e-04
   8.9540000e-02   8.9056926e-04   8.5634526e-04
   8.9781000e-02   3.8345728e-04   5.2298401e-04
   9.0022000e-02   7.8641691e-04   6.6682133e-04
   9.0263000e-02   9.7104318e-04   8.6090682e-04
   9.0504000e-02   9.0011320e-04   8.5767784e-04
   9.0745000e-02   8.8269870e-04   7.5325277e-04
   9.0986000e-02   4.4240707e-04   3.9307537e-04
   9.1227000e-02   9.2231881e-04   5.0080544e-04
   9.1468000e-02   7.1549918e-04   6.5214832e-04
   9.1709000e-02   4.3312585e-04   6.1865511e-04
   9.1950000e-02   3.1106019e-04   6.3200019e-04
   9.2191000e-02   4.4097910e-04   6.2533082e-04
   9.2432000e-02   9.5330687e-04   5.1864784e-04
   9.2673000e-02   9.3889779e-04   3.5550760e-04
   9.2915000e-02   9.2796056e-04   5.6949775e-04
   9.3156000e-02   9.3850216e-04   7.8125577e-04
   9.3397000e-02   1.3125934e-03   5.4136356e-04
   9.3638000e-02   8.0772231e-04   5.7322485e-04
   9.3879000e-02   8.5864400e-04   6.9813551e-04
   9.4120000e-02   5.6648356e-04   5.7238101e-04
   9.4361000e-02   7.4470887e-04   6.6006403e-04
   9.4602000e-02   8.9677683e-04   4.0661227e-04
   9.4843000e-02   7.1218789e-04   6.7408624e-04
   9.5084000e-02   1.1074371e-03   9.3750556e-04
   9.5325000e-02   7.8403429e-04   7.8527628e-04
   9.5566000e-02   1.0754144e-03   7.6962991e-04
   9.5807000e-02   1.0483419e-03   6.5834003e-04
   9.6048000e-02   1.4043948e-03   4.6289446e-04
   9.6289000e-02   8.5970659e-04   6.2454729e-04
   9.6531000e-02  -1.3628638e-04   5.0661845e-04
   9.6772000e-02   7.3738861e-04   6.5860103e-04
   9.7013000e-02   9.7016103e-04   6.4063587e-04
   9.7254000e-02   1.0499186e-03   6.4275437e-04
   9.7495000e-02   1.2472556e-03   8.1303911e-04
   9.7736000e-02   9.7165129e-04   8.7165842e-04
   9.7977000e-02   9.6290688e-04   8.5262488e-04
   9.8218000e-02   6.7300718e-04   5.3249041e-04
   9.8459000e-02   8.6087248e-04   7.6913742e-04
   9.8700000e-02   1.2276873e-03   7.4857743e-04
   9.8941000e-02   8.6544453e-04   5.9688223e-04
   9.9182000e-02   1.1578098e-03   7.0769268e-04
   9.9423000e-02   1.0378882e-03   7.6041410e-04
   9.9664000e-02   6.9224935e-04   6.6664065e-04
   9.9906000e-02   9.6704324e-04   7.2435866e-04
   1.0015000e-01   8.9642036e-04   4.3673243e-04
   1.0039000e-01   6.9823097e-04   8.2531080e-04
   1.0063000e-01   8.4899205e-04   7.2701658e-04
   1.0087000e-01   7.8389807e-04   4.5104086e-04
   1.0111000e-01   7.5166831e-04   4.2966065e-04
   1.0135000e-01   3.7903256e-04   5.6112836e-04
   1.0159000e-01   4.0626160e-04   6.6037462e-04
   1.0183000e-01   5.1619287e-04   7.1793472e-04
   1.0208000e-01   3.4133602e-04   6.7086417e-04
   1.0232000e-01   5.2482452e-04   3.6512498e-04
   1.0256000e-01   3.5628648e-04   4.1421104e-04
   1.0280000e-01   6.0081033e-04   9.1540990e-04
   1.0304000e-01   4.6045445e-04   6.6794586e-04
   1.0328000e-01   7.3478486e-04   3.5800070e-04
   1.0352000e-01  -1.7743288e-06   6.2296934e-04
   1.0376000e-01  -8.0653036e-04   1.0741823e-03
   1.0400000e-01   2.6025663e-04   5.3637381e-04
   1.0424000e-01   6.1918930e-04   5.5733186e-04
   1.0449000e-01   1.8126528e-04   1.2061481e-03
   1.0473000e-01  -1.8938051e-04   2.1654238e-03
   1.0497000e-01   6.5464178e-04   5.6275969e-04
   1.0521000e-01   5.3573856e-04   7.2099864e-04
   1.0545000e-01   4.3692116e-04   8.0465445e-04
   1.0569000e-01   8.1892671e-04   9.2198336e-04
   1.0593000e-01   1.1563053e-03   5.5180945e-04
   1.0617000e-01   1.3518150e-03   9.2802034e-04
   1.0641000e-01   8.0246674e-04   5.9207086e-04
   1.0666000e-01   8.9925639e-04   5.3606137e-04
   1.0690000e-01   1.1954347e-03   6.2355665e-04
   1.0714000e-01   1.0151728e-03   6.6055251e-04
   1.0738000e-01   8.4430375e-04   5.6044555e-04
   1.0762000e-01   1.0047402e-03   5.9602661e-04
   1.0786000e-01   1.1637996e-03   6.0931317e-04
   1.0810000e-01   1.1179083e-03   5.0300252e-04
   1.0834000e-01   9.9025929e-04   5.2189601e-04
   1.0858000e-01   8.2226335e-04   4.8757654e-04
   1.0883000e-01   9.6606796e-04   5.1195969e-04
   1.0907000e-01   8.7177238e-04   4.5044494e-04
   1.0931000e-01   1.0597041e-03   7.7867889e-04
   1.0955000e-01   1.3943095e-03   7.9961863e-04
   1.0979000e-01   1.0354375e-03   7.0751371e-04
   1.1003000e-01   1.5637576e-03   8.5459876e-04
   1.1027000e-01   1.7521458e-03   8.8784009e-04
   1.1051000e-01   1.1787858e-03   7.7390077e-04
   1.1075000e-01   1.1697403e-03   9.1269094e-04
   1.1099000e-01   1.1278118e-03   5.8685693e-04
   1.1124000e-01   1.3878805e-03   5.2894749e-04
   1.1148000e-01   1.3311282e-03   3.8053685e-04
   1.1172000e-01   1.5304634e-03   3.5742129e-04
   1.1196000e-01   1.4538099e-03   4.5943359e-04
   1.1220000e-01   6.3115826e-04   6.8933869e-04
   1.1244000e-01   7.4904204e-04   5.0056175e-04
   1.1268000e-01   6.1328237e-04   6.5877530e-04
   1.1292000e-01   1.1229992e-03   6.9708613e-04
   1.1316000e-01   1.3977424e-03   8.4886356e-04
   1.1341000e-01   1.3059011e-03   5.6364427e-04
   1.1365000e-01   9.0455034e-04   5.9421492e-04
   1.1389000e-01   1.0156392e-03   5.8391905e-04
   1.1413000e-01   1.4807526e-03   6.7361687e-04
   1.1437000e-01   1.2645537e-03   5.7153425e-04
   1.1461000e-01   1.5930801e-03   5.0936611e-04
   1.1485000e-01   1.3417113e-03   5.1077127e-04
   1.1509000e-01   1.0356476e-03   5.3260342e-04
   1.1533000e-01   9.9941436e-04   5.0665428e-04
   1.1557000e-01   1.2261407e-03   8.8536596e-04
   1.1582000e-01   9.1646713e-04   8.6096770e-04
   1.1606000e-01   9.8687814e-04   6.5440245e-04
   1.1630000e-01   1.3315593e-03   6.5002118e-04
   1.1654000e-01   1.4966380e-03   5.9437294e-04
   1.1678000e-01   1.5446626e-03   4.3026019e-04
   1.1702000e-01   1.3870712e-03   3.5746672e-04
   1.1726000e-01   1.0791480e-03   6.7636557e-04
   1.1750000e-01   1.1268913e-03   5.7067677e-04
   1.1774000e-01   1.5525193e-03   6.9983902e-04
   1.1799000e-01   1.3890983e-03   5.5597911e-04
   1.1823000e-01   1.0504394e-03   4.4044303e-04
   1.1847000e-01   9.8450897e-04   5.3352485e-04
   1.1871000e-01   1.5523071e-03   7.0067385e-04
   1.1895000e-01   1.6128882e-03   6.6992291e-04
   1.1919000e-01   1.4091426e-03   7.2878613e-04
   1.1943000e-01   1.2802875e-03   5.3946607e-04
   1.1967000e-01   1.6373336e-03   6.6828715e-04
   1.1991000e-01   1.4687407e-03   6.8184044e-04
   1.2016000e-01   1.6414637e-03   7.4063422e-04
   1.2032000e-01   1.0148493e-03   2.4831218e-04
   1.2040000e-01   1.7652816e-03   5.3837093e-04
   1.2064000e-01   1.3929900e-03   5.7525299e-04
   1.2088000e-01   1.4912198e-03   5.8036560e-04
   1.2112000e-01   1.6842669e-03   7.2943467e-04
   1.2136000e-01   1.5234040e-03   7.1300700e-04
   1.2160000e-01   1.5193754e-03   8.2658881e-04
   1.2167000e-01   1.1495844e-03   1.6582079e-04
   1.2184000e-01   1.7112779e-03   7.6101997e-04
